listing_id,status,property_type,title,price_usd,price_period,bedrooms,bathrooms,area_sqm,furnished,community_id,district_id,governorate_id,agency,agent_name,listing_url,scraped_at_utc
GOLD-GM274R,buy,Apartment,Apartment for sale in Fanar,250000,USD,3,3,160,no,66,24,6,Golden Mark Real Estate,Golden Mark Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM274R/apartment-for-sale-fanar-lebanon-GOLD-GM274R,1770714890
GOLD-GM258R,buy,Apartment,Apartment for sale in Tilal Ain Saadeh,177000,USD,3,3,135,yes,2055,24,6,Golden Mark Real Estate,Golden Mark Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM258R/apartment-for-sale-tilal-ain-saade-lebanon-GOLD-GM258R,1770714890
GOLD-GM309R,buy,Townhouse,Stand Alone for sale in Dhour Choueir,300000,USD,2,2,300,no,578,24,6,Golden Mark Real Estate,Golden Mark Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM309R/townhouse-for-sale-dhour-choueir-lebanon-GOLD-GM309R,1770714890
GOLD-GM157R,buy,Apartment,Rooftop for sale in Tilal Ain Saadeh,117000,USD,1,1,125,no,2055,24,6,Golden Mark Real Estate,Golden Mark Real Estate,https://www.realestate.com.lb/en/buy-properties-lebanon/GOLD-GM157R/apartment-for-sale-tilal-ain-saade-lebanon-GOLD-GM157R,1770714890
EV-KH-210,buy,Apartment,Apartment For Sale in Kfarhbab,175000,USD,2,3,145,no,617,32,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-KH-210/apartment-for-sale-kfarhbab-lebanon-EV-KH-210,1770714890
RWR-cj776,rent,Apartment,Fully white renovated apartment in zalka for rent,700,USD / month,3,2,175,no,1086,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-cj776/apartment-for-rent-zalka-lebanon-RWR-cj776,1770714890
EV-JB-286,buy,Apartment,Apartment For Sale in Jbeil Town,210000,USD,3,3,175,no,1094,30,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-JB-286/apartment-for-sale-jbeil-lebanon-EV-JB-286,1770714890
EV-BO-754,buy,Apartment,Apartment For Sale in Bouar,109998,USD,3,3,220,yes,434,32,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-BO-754/apartment-for-sale-bouar-lebanon-EV-BO-754,1770714890
EV-GH-674,buy,Apartment,Apartment For Sale in Gherfine Jbeil,135000,USD,2,2,224,no,803,30,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-GH-674/apartment-for-sale-gherfine-lebanon-EV-GH-674,1770714890
EV-BL-589,buy,Apartment,Apartment For Sale in Blat Jbeil,183000,USD,3,2,168,yes,1239,30,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-BL-589/apartment-for-sale-blat-lebanon-EV-BL-589,1770714890
EV-NB-539,buy,Apartment,Apartment For Sale in Nahr Ibrahim Jbeil,150000,USD,2,2,135,yes,1203,30,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-NB-539/apartment-for-sale-nahr-ibrahim-lebanon-EV-NB-539,1770714890
EV-FI-398,buy,Apartment,Furnished Apartment For Sale in Fidar Jbeil,420000,USD,3,3,530,yes,513,30,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-FI-398/apartment-for-sale-fidar-lebanon-EV-FI-398,1770714890
EV-HB-210,buy,Apartment,Apartment For Sale in Hboub Jbeil,139999,USD,3,4,200,no,1058,30,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-HB-210/apartment-for-sale-hboub-lebanon-EV-HB-210,1770714890
RWI-TO128,buy,Apartment,Spacious Apartment for sale in Achrafieh,550000,USD,3,3,225,no,969,28,2,Ray White Lebanon,Jean Gebrayel,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-TO128/apartment-for-sale-achrafieh-lebanon-RWI-TO128,1770714890
RWI-TO127,rent,Apartment,Fully Furnished Apartment for Rent in Achrafieh,1550,USD / month,3,3,155,yes,969,28,2,Ray White Lebanon,Jean Gebrayel,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-TO127/apartment-for-rent-achrafieh-lebanon-RWI-TO127,1770714890
HERO-PF1081,rent,Apartment,Stylish Apartment | New Building | Cozy Balcony,1750,USD / month,2,2,120,yes,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/rent-properties-lebanon/HERO-PF1081/apartment-for-rent-achrafieh-lebanon-HERO-PF1081,1770714891
RWR-TS94,buy,Land,Land For Sale In Qornet El Hamra,1300000,USD,,,1949,no,1012,24,6,Ray White Rabieh,Tarek Sadaka,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-TS94/land-for-sale-qornet-el-hamra-lebanon-RWR-TS94,1770714891
BL-BL2015830,rent,Apartment,Charming & Spacious | Smartly Styled | Terrace,1300,USD / month,3,3,200,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2015830/apartment-for-rent-achrafieh-lebanon-BL-BL2015830,1770714891
RWR-MU14,commercial_rent,Show Room,Showroom for Rent in Prime Dbayeh Location,90000,USD / year,,,315,no,1230,24,6,Ray White Rabieh,Nadim Bitar,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWR-MU14/show_room-commercial-for-rent-dbayeh-lebanon-RWR-MU14,1770714891
RWR-cj771,commercial_rent,Office Space,Office in commercial street in Zalka for rent,1200,USD / month,,2,140,no,1086,24,6,Ray White Rabieh,Carmen Joueid,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWR-cj771/office_space-commercial-for-rent-zalka-lebanon-RWR-cj771,1770714891
EV-JB-209,buy,Apartment,Apartment For Sale in Jbeil Town,140000,USD,2,2,180,no,1094,30,6,EV Prime Estates,EV Prime Estates,https://www.realestate.com.lb/en/buy-properties-lebanon/EV-JB-209/apartment-for-sale-jbeil-lebanon-EV-JB-209,1770714891
RWI-TO125,rent,Whole Building,"Whole Building For Rent - Achrafieh,Saifi / 1500 Sqm",500000,USD / year,,,1500,no,105,28,2,Ray White Lebanon,Jean Gebrayel,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-TO125/whole_building-for-rent-saifi-lebanon-RWI-TO125,1770714891
RWI-AN88,commercial_rent,Office Space,Office for Rent In Jdeideh,850,USD / month,3,1,110,partly,211,24,6,Ray White Lebanon,Andrew Antoun,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-AN88/office_space-commercial-for-rent-jdeideh-lebanon-RWI-AN88,1770714891
HERO-PF1139,commercial_rent,Shop,2 Floor Shop | Busy Street | Prime Location,1500,USD / month,,1,150,no,969,28,2,AgentHero of Lebanon,AgentHero of Lebanon,https://www.realestate.com.lb/en/commercial-properties-lebanon/HERO-PF1139/shop-commercial-for-rent-achrafieh-lebanon-HERO-PF1139,1770714891
RWR-TS93,buy,Chalet,Chalet for Sale in Klayaat – Prime Location,100000,USD,1,1,130,no,144,32,6,Ray White Rabieh,Tarek Sadaka,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-TS93/chalet-for-sale-klayaat-lebanon-RWR-TS93,1770714891
RWR-JO30,rent,Apartment,Luxurious Apartment for Rent in Jal El Dib – Breathtaking Sea View!,1200,USD / month,3,4,150,no,939,24,6,Ray White Rabieh,Joseph Ohanian,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-JO30/apartment-for-rent-jal-el-dib-lebanon-RWR-JO30,1770714891
RWI-RO316,buy,Duplex,Duplex For Sale in Wadi Chahrour,218000,USD,2,2,195,no,255,15,6,Ray White Lebanon,Roy Hachem,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RO316/duplex-for-sale-wadi-chahrour-lebanon-RWI-RO316,1770714891
RWI-RO315,buy,Apartment,Apartment For Sale in Wadi Chahrour | Terrace,160000,USD,2,3,144,no,255,15,6,Ray White Lebanon,Roy Hachem,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RO315/apartment-for-sale-wadi-chahrour-lebanon-RWI-RO315,1770714891
BL-BL2435975,rent,Apartment,Spacious Flat | Great Location | 4 Balconies | Open View,2500,USD / month,3,2,250,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2435975/apartment-for-rent-achrafieh-lebanon-BL-BL2435975,1770714891
RWI-RDH80,rent,Apartment,Apartment for Rent in Achrafieh – 250 sqm,2000,USD / month,3,3,250,yes,969,28,2,Ray White Lebanon,Ralph Hajjar,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-RDH80/apartment-for-rent-achrafieh-lebanon-RWI-RDH80,1770714891
RWR-RG415,buy,Apartment,Classic Duplex for Sale – Prime Mtayleb,520000,USD,4,5,340,yes,760,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-RG415/apartment-for-sale-mtayleb-lebanon-RWR-RG415,1770714891
RWI-RDH81,buy,Apartment,"Apartment for Sale in Achrafieh, Geitaoui",475000,USD,3,3,177,yes,969,28,2,Ray White Lebanon,Ralph Hajjar,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-RDH81/apartment-for-sale-achrafieh-lebanon-RWI-RDH81,1770714891
RWR-RG413,rent,Apartment,Rooftop Apartment for Rent in Kornet Chehwan – 80 SQM Interior + 250 SQM Terrace,750,USD / month,1,1,160,yes,684,24,6,Ray White Rabieh,Raymond Ghosn,https://www.realestate.com.lb/en/rent-properties-lebanon/RWR-RG413/apartment-for-rent-kornet-chehwan-lebanon-RWR-RG413,1770714891
BL-BL2225785,rent,Apartment,Elegant Flat | Brand New | Pool & Gym | Open View,2300,USD / month,3,3,155,yes,969,28,2,Beirut Living,Johnny Assaf,https://www.realestate.com.lb/en/rent-properties-lebanon/BL-BL2225785/apartment-for-rent-achrafieh-lebanon-BL-BL2225785,1770714891
RWI-AN87,buy,Apartment,High-end Apartment for Sale in Mansourieh,250000,USD,3,3,210,partly,140,24,6,Ray White Lebanon,Andrew Antoun,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-AN87/apartment-for-sale-mansourieh-lebanon-RWI-AN87,1770714891
RWI-TM472,commercial_rent,Shop,Shop for Rent in Ain El Remmene,400,USD / month,,,40,no,909,15,6,Ray White Lebanon,Tarek Masri,https://www.realestate.com.lb/en/commercial-properties-lebanon/RWI-TM472/shop-commercial-for-rent-ain-el-remmaneh-(baabda)-lebanon-RWI-TM472,1770714892
RWI-TM471,buy,Apartment,Apartment for Sale in Fiyyadiye,380000,USD,3,2,190,no,183,15,6,Ray White Lebanon,Tarek Masri,https://www.realestate.com.lb/en/buy-properties-lebanon/RWI-TM471/apartment-for-sale-faiyadiyeh-lebanon-RWI-TM471,1770714892
RWR-MU08,buy,Apartment,Apartment For Sale In Awkar,190000,USD,3,2,155,no,1193,24,6,Ray White Rabieh,Maurice Azoury,https://www.realestate.com.lb/en/buy-properties-lebanon/RWR-MU08/apartment-for-sale-aaoukar-lebanon-RWR-MU08,1770714892
RWI-TM470,rent,Chalet,Cozy Chalet for Rent in Tabarja,1000,USD / month,,1,40,yes,362,32,6,Ray White Lebanon,Tarek Masri,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-TM470/chalet-for-rent-tabarja-lebanon-RWI-TM470,1770714892
RWI-RDH76,rent,Apartment,3BR Apartment for Rent in Mar Mikhael – 225 sqm,3000,USD / month,3,4,225,yes,569,28,2,Ray White Lebanon,Ralph Hajjar,https://www.realestate.com.lb/en/rent-properties-lebanon/RWI-RDH76/apartment-for-rent-mar-mikhael-lebanon-RWI-RDH76,1770714892
